core_name_norm,freq,judete_n,uats_n,sample_name,judete_list,table,full_name,gender,birth_year,death_year,era,profession,nationality,wikidata_qid,term,nature_type,category,subcategory,place_name,place_type,country,notes
harletului,1,1,1,Hârlețului,CJ
harlop,1,1,1,Hârlop,VL
harmas keresztfa,1,1,1,Strada Hármas keresztfa,HR
harmashatar,1,1,1,Hármashatár,SM
harmat utca,1,1,1,Harmat utca,TM
harnei,1,1,1,Hârnei,SV
harnicieii,1,1,1,Strada Hărnicieii,CT
harnicului,1,1,1,Harnicului,IF
haroasa,1,1,1,Hâroasa,SM
harom,1,1,1,Harom,HR
haromalja,1,1,1,Haromalja,HR
haroria,1,1,1,Haroria,DB
harruckern ter,1,1,1,Harruckern tér,AR
harsesti-valea de sus,1,1,1,Hârsești-Valea de Sus,BH
harsovescu,1,1,1,Aleea Hârșovescu,MH
harsovoiu,1,1,1,Hîrșovoiu,MH
harsulesti,1,1,1,Hîrsulești,GJ
hartagani,1,1,1,Strada Hărțăgani,HD
hartagani-racas,1,1,1,Hărțăgani-Răcaș,HD
hartescu,1,1,1,Preot Hârțescu,NT
hartibaciului,1,1,1,Hărtibaciului,SB
hartiesti-draghici,1,1,1,Hârtiești-Drăghici,DB
hartopari,1,1,1,Hârtopari,BT
hartopeanu,1,1,1,Hârtopeanu,BT
hartopeni,1,1,1,Hîrtopeni,BT
hasan marius costel,1,1,1,"Hasan Marius Costel, erou",BC
hasas alexandru,1,1,1,Hașaș Alexandru,BH
hasdat,1,1,1,Hășdat,HD
hasdatii,1,1,1,Hășdații,CJ
hasdeu,1,1,1,Hașdeu,AR
hasdeu b. petriceicu,1,1,1,Hașdeu B. Petriceicu,IS
hasdeu bogdan petriceicu,1,1,1,"Hașdeu Bogdan Petriceicu, scriitor",B
hasmas,1,1,1,Hășmaș,B
hasnas gheorghe,1,1,1,Hasnaș Gheorghe,BT
hasnas nicolae,1,1,1,"Hasnaș Nicolae, doctor",GJ
hasnasani,1,1,1,Hăsnășani,IS
hat,1,1,1,Hat,MM
hatar hid,1,1,1,Határ híd,SM
hatar utca,1,1,1,Határ utca,AR
hatarer,1,1,1,Határér,CV
hataror telep,1,1,1,Határőr telep,BH
hatarpatak,1,1,1,Határpatak,HR
hatasti,1,1,1,Hâțăști,AB
hatasul oilor,1,1,1,Hățașul Oilor,IS
hatcarau-gara hatcarau,1,1,1,Hătcărău-Gara Hătcărău,PH
hategan,1,1,1,Strada Sergent Hațegan,AB
hateganu iuliu,1,1,1,"Hațeganu Iuliu, prof. dr.",B
hateganu petru,1,1,1,"Hațeganu Petru, martir",TM
hathaz,1,1,1,Hatház,SJ
hatia,1,1,1,Hatia,NT
hatieganu iuliu,1,1,1,"Hațieganu Iuliu, doctor",CJ
hatiei,1,1,1,Hatiei,IS
hatii,1,1,1,Hatii,SJ
hatis,1,1,1,Hățiș,IS
hatman,1,1,1,Hățman,BC
hatman berescu,1,1,1,"Berescu, hatman",BC
hatmanu nicoara,1,1,1,Hatmanu Nicoară,GL
hatmanul sendre,1,1,1,Strada Hatmanul Șendre,BT
hatmanului,1,1,1,Aleea Hatmanului,PH
hatnutei,1,1,1,Hatnuței,SV
hattyu utca,1,1,1,Hattyú utca,AR
haulita,1,1,1,Haulita,VN
havadtoy sandor,1,1,1,Havadtőy Sándor,CV
havasfarki,1,1,1,Strada Havasfarki,HR
havasfarok,1,1,1,Havasfarok,HR
havris,1,1,1,Strada Havris,SV
havrisului,1,1,1,Havrișului,SV
haydn franz joseph,1,1,1,Haydn Franz Joseph,BH
haydn joseph,1,1,1,Haydn Joseph,TM
haynal imre,1,1,1,Haynal Imre,CJ
haznalei,1,1,1,Haznalei,IS
hector berlioz,1,1,1,Hector Berlioz,CJ
hedi,1,1,1,Hedi,SJ
hedwig johan lukas,1,1,1,Hedwig Johan Lukas,BV
hegedus,1,1,1,Hegedűs,HR
hegel,1,1,1,Hegel,SB
hegel georg friedrich,1,1,1,Hegel Georg Friedrich,CJ
hegy lajos,1,1,1,Hegy Lajos,MS
hegyalja,1,1,1,Hegyalja,CV
hegyes,1,1,1,Hegyes,MS
hegyesteto,1,1,1,Hegyestető,CV
hegyi kert,1,1,1,Hegyi Kert,HR
hegyi lajos,1,1,1,Hegyi Lajos,MS
hegymege,1,1,1,Hegymege,CV
hei,1,1,1,Hei,AB
heine henrich,1,1,1,Heine Henrich,TM
heinrich boll,1,1,1,Heinrich Böll,CV
heinrich iohann pestalozzi,1,1,1,Heinrich Iohann Pestalozzi,SM
heinz doll,1,1,1,Heinz Doll,TM
heiuri 1,1,1,1,Heiuri 1,AB
heiuri 2,1,1,1,Heiuri 2,AB
heiuri 3,1,1,1,Heiuri 3,AB
heiuri 4,1,1,1,Heiuri 4,AB
heiuri doi,1,1,1,Heiuri Doi,AB
heiuri patru,1,1,1,Heiuri Patru,AB
heiuri scurta,1,1,1,Heiuri Scurtă,AB
heiuri trei,1,1,1,Heiuri Trei,AB
heiuri unu,1,1,1,Heiuri Unu,AB
helciu,1,1,1,Helciu,PH
helegiu-dragugesti,1,1,1,Helegiu-Drăgugești,BC
helena,1,1,1,Helena,AR
helerii,1,1,1,Helerii,SJ
helesteu-contesti,1,1,1,Heleșteu-Conțești,DB
heliade,1,1,1,Heliade,IS
heliade-radulescu ion,1,1,1,Heliade-Rădulescu Ion,B
hella,1,1,1,Hella,TM
helmut duckadam,1,1,1,Strada Helmut Duckadam,BH
heltai gaspar,1,1,1,Heltai Gaspar,CJ
helwig-furdo,1,1,1,Helwig-fürdő,HR
hemingway ernest,1,1,1,Hemingway Ernest,CJ
henci,1,1,1,Henci,IS
henezloka,1,1,1,Henezloka,HR
heniul mic,1,1,1,Heniul Mic,BN
heniului,1,1,1,Heniului,BN
henny ignatie,1,1,1,Henny Ignatie,CT
henri berthelot,1,1,1,General Henri Berthelot,TM
henri coursaget,1,1,1,Henri Coursaget,TM
henri dunant,1,1,1,Piața Henri Dunant,IF
henri h. stahl,1,1,1,Strada Henri H. Stahl,B
henrich heine,1,1,1,Strada Henrich Heine,TM
henrik ibsen,1,1,1,Henrik Ibsen,BH
henry ignatie,1,1,1,Strada Henry Ignație,CT
henry richard,1,1,1,Strada Henry Richard,AG
hent,1,1,1,Henț,SJ
hentea,1,1,1,Hentea,MM
hepa,1,1,1,Hepa,SV
hepeda,1,1,1,Hepeda,SV
hepites constantin,1,1,1,"Hepiteș Constantin, doctor",BR
heraclea,1,1,1,Strada Heraclea,TL
heracleea darclee,1,1,1,Strada Heracleea Darclee,CT
heradeea,1,1,1,Strada Heradeea,TL
herasti,1,1,1,Herăști,VL
herastraului,1,1,1,Herăstrăului,IF
herataului,1,1,1,Herataului,GL
herbak janos,1,1,1,Strada Herbak Janos,BH
herbenita,1,1,1,Herbenița,SJ
herbert spencer,1,1,1,Herbert Spencer,BH
hercules,1,1,1,Hercules,CS
herescu petre,1,1,1,"Herescu Petre, dr.",B
herestoaiei,1,1,1,Hereștoaiei,MM
hereus,1,1,1,Hereuș,MM
hergheligiilor,1,1,1,Hergheligiilor,BT
heriei,1,1,1,Drumul Heriei,AB
herman gmeiner,1,1,1,Dr. Herman Gmeiner,SB
herman mihaly,1,1,1,Hérmán Mihály,SM
hermanesti,1,1,1,Hermănești,SM
hermann gmeiner,1,1,1,Hermann Gmeiner,SB
hermann gmeiner utca,1,1,1,Hermann Gmeiner utca,AR
hermanszeg,1,1,1,Hermanszeg,HR
hermeneanu,1,1,1,Hermeneanu,GJ
heroiesti,1,1,1,Strada Heroiești,AG
herold,1,1,1,Herold,SM
herscu volf,1,1,1,Strada Herscu Volf,GL
hersilia sturza,1,1,1,Hersilia Sturza,AR
hertanu,1,1,1,Herțanu,BT
hertelek,1,1,1,Hertelek,SM
hertesti,1,1,1,Herțești,HD
hertii,1,1,1,Herții,BT
hertug mihai,1,1,1,Preot Hertug Mihai,SV
het vezer utca,1,1,1,Hét vezér utca,AR
hethaz,1,1,1,Hétház,SJ
hetiur,1,1,1,Hetiur,MS
hetkapu,1,1,1,Strada Hétkapu,HR
heveder,1,1,1,Heveder,HR
heveder 1,1,1,1,Heveder 1,HR
heveder 2,1,1,1,Heveder 2,HR
hevesi utca,1,1,1,Hevesi utca,SM
heyman eva,1,1,1,Heyman Eva,BH
hezerisului,1,1,1,Hezerișului,TM
hicionilor,1,1,1,Hicionilor,HD
hid,1,1,1,Hid,HR
hideg arok,1,1,1,Hideg Árok,HR
hidegpatak,1,1,1,Strada Hidegpatak,HR
hidegsugo,1,1,1,Hidegsúgó,MS
hidegului,1,1,1,Hidegului,CS
hideseie,1,1,1,Hideșeie,CJ
hidis,1,1,1,Hidiș,CJ
hidiselu de jos-betfia,1,1,1,Hidișelu de Jos-Betfia,BH
hidos adrian,1,1,1,Hidoș Adrian,MS
hidrantului,1,1,1,Hidrantului,IF
hidszeg,1,1,1,Hídszeg,CV
higea,1,1,1,Higea,BN
highisului,1,1,1,Highișului,BV
higi,1,1,1,Higi,HD
hilibul mic,1,1,1,Hilibul Mic,CV
hilii,1,1,1,Hilii,SJ
hilinet,1,1,1,Hilineț,SV
hiliseu horia-iezer,1,1,1,Hilișeu Horia-Iezer,BT
hilitei,1,1,1,Hiliței,IS
hilului,1,1,1,Hilului,BV
hinatei,1,1,1,Hinatei,SV
hinog,1,1,1,Hinog,CT
hintere reih,1,1,1,Hintere Reih,SB
hintesului,1,1,1,Hinteșului,CJ
hipocrat,1,1,1,Aleea Hipocrat,AR
hipocrate,1,1,1,Hipocrate,VS
hircului,1,1,1,Strada Hircului,NT
hireadului,1,1,1,Hireadului,AR
hirizan,1,1,1,Hirizan,VL
hirizani,1,1,1,Strada Hirizani,VL
hirni,1,1,1,Hirni,HR
hirscher apollonia,1,1,1,Hirscher Apollonia,BV
histriei,1,1,1,Strada Histriei,TL
hituri,1,1,1,Hituri,SJ
hiulesti,1,1,1,Hiulești,AG
hiza,1,1,1,Fundătura Hiza,NT
hizan,1,1,1,Învățător Hizan,NT
hizanesti,1,1,1,Fundătura Hizănești,NT
hizei,1,1,1,Hizei,NT
hizlalda,1,1,1,Hizlalda,HR
hleiului,1,1,1,Hleiului,BT
hlenita,1,1,1,Hlenița,SV
hlincea,1,1,1,Hlincea,IS
hlizei,1,1,1,Hlizei,IS
ho shi min,1,1,1,Strada Ho Shi Min,CL
ho si min,1,1,1,Ho Și Min,CL
hoaga,1,1,1,Hoagă,GJ
hoanga,1,1,1,Hoanga,NT
hoapei,1,1,1,Hoapei,SB
hoarca,1,1,1,Strada Căpitan Hoarcă,VL
hobaiului,1,1,1,Hobaiului,VL
hobanu,1,1,1,Hobanu,GJ
hobeana,1,1,1,Hobeana,VL
hobeanu,1,1,1,Hobeanu,GJ
hobleoc,1,1,1,Hobleoc,SJ
hochmeister martin,1,1,1,Hochmeister Martin,SB
hociung gheorghe,1,1,1,Hociung Gheorghe,BC
hodacs agoston,1,1,1,Hodács Ágoston,AR
hodaie gogon,1,1,1,Hodaie Gogon,AB
hodesu mare,1,1,1,Strada Hodeșu Mare,SB
hodesu mic,1,1,1,Strada Hodeșu Mic,SB
hodgyai,1,1,1,Hodgyai,HR
hodinis,1,1,1,Hodiniș,CJ
hodisel 1,1,1,1,Strada Hodișel 1,BH
hodisel 10,1,1,1,Strada Hodișel 10,BH
hodisel 2,1,1,1,Strada Hodișel 2,AR
hodisel 4,1,1,1,Strada Hodișel 4,AR
hodisel 5,1,1,1,Strada Hodișel 5,BH
hodisel 6,1,1,1,Strada Hodișel 6,BH
hodisel 7,1,1,1,Strada Hodișel 7,BH
hodivoaia,1,1,1,Hodivoaia,GR
hodoi,1,1,1,Hodoi,PH
hodomb,1,1,1,Strada Hódomb,MM
hodoni,1,1,1,Hodoni,TM
hodoniului,1,1,1,Calea Hodoniului,TM
hodoresti,1,1,1,Hodorești,VL
hodoru,1,1,1,Hodoru,VL
hodos,1,1,1,Hodoș,TM
hodos constanta,1,1,1,Hodoș Constanța,AR
hodrea,1,1,1,Hodrea,SB
hogesti,1,1,1,Hogești,VL
hoghea,1,1,1,Hoghea,SV
hogii,1,1,1,Hogii,VL
hohai,1,1,1,Hohai,MM
hoia,1,1,1,Hoia,CJ
hoinic mircea,1,1,1,Hoinic Mircea,TM
hoisesti,1,1,1,Strada Hoisești,IS
hoiului,1,1,1,Hoiului,SJ
holaus,1,1,1,Strada Holăuș,MM
holban anton,1,1,1,Holban Anton,SV
holban eugen,1,1,1,Înv. Holban Eugen,SV
holban nicolae,1,1,1,"Holban Nicolae, colonel",GL
holban panait,1,1,1,Holban Panait,CT
holban stefan,1,1,1,Holban Ștefan,B
holban victoria,1,1,1,Înv. Holban Victoria,SV
holbanesti,1,1,1,Holbănești,SV
holbavului,1,1,1,Holbavului,BV
holboca,1,1,1,Holboca,IS
holburica,1,1,1,Holburică,IS
holcenilor,1,1,1,Holcenilor,SV
hold,1,1,1,Hold,HR
hold utca,1,1,1,Hold utca,TM
hollo erno,1,1,1,Hollo Erno,CV
hollok,1,1,1,Hollók,HR
hollosi simon,1,1,1,Holloși Simon,MM
hollosy simon,1,1,1,Hollósy Simon,MM
holmaz,1,1,1,Holmaz,VS
holmului a,1,1,1,Holmului A,VS
holmului b,1,1,1,Holmului B,VS
holoaci,1,1,1,Holoaci,MM
holt-radomiresti,1,1,1,Holt-Radomirești,BC
holtea adrian,1,1,1,Preot Holtea Adrian,PH
holticuturii,1,1,1,Strada Holticuturii,CJ
holumb,1,1,1,Holumb,CJ
holut emil,1,1,1,"Holuț Emil, serg. maj.",B
homesti-turca,1,1,1,Homești-Turca,BZ
homesti-zaplazi,1,1,1,Homești-Zăplazi,BZ
homii,1,1,1,Homii,MM
homok utca,1,1,1,Homok utca,BH
homoraci,1,1,1,Homorâci,SJ
homoraciu-cernesti,1,1,1,Homorâciu-Cernești,PH
homorod-valeni,1,1,1,Homorod-Văleni,HD
homorog-tulca,1,1,1,Homorog-Tulca,BH
hompotok,1,1,1,Hompotok,HR
honca,1,1,1,Strada Honca,BH
honcerenilor,1,1,1,Honcerenilor,BT
honciuc,1,1,1,Înv. Honciuc,BT
honcsok,1,1,1,Strada Honcsok,HR
hondol,1,1,1,Strada Hondol,HD
honogoz,1,1,1,Honogoz,SB
honorius,1,1,1,Honorius,AR
honterus,1,1,1,Honterus,SB
honterus johanes,1,1,1,Honterus Johanes,SB
hopainesti,1,1,1,Hopainesti,SV
hora coriolan,1,1,1,Hora Coriolan,BH
hora cu brazi,1,1,1,Hora cu Brazi,BV
hora teodor,1,1,1,Hora Teodor,BH
horait,1,1,1,Horaiț,SV
horaitului,1,1,1,Horaițului,SV
horbaza,1,1,1,Horbaza,SV
horbotei,1,1,1,Horbotei,B
horea pedestru,1,1,1,Horea Pedestru,CJ
horea teculescu,1,1,1,Strada Horea Teculescu,MS
"horea, closca, crisan",1,1,1,"Horea, Cloșca, Crișan",CV
horeanu,1,1,1,Horeanu,BT
horecicani,1,1,1,Horecicani,SV
horei 1,1,1,1,Aleea Horei 1,DJ
horestilor,1,1,1,Strada Horeștilor,IS
horezu vechi,1,1,1,Horezu Vechi,OT
horga nicolae,1,1,1,Horga Nicolae,AR
horgasz utca,1,1,1,Horgász utca,AR
horgos,1,1,1,Horgos,SM
horgosa,1,1,1,Horgoșa,CJ
horia agarici,1,1,1,Horia Agarici,CT
horia arama,1,1,1,Strada Horia Aramă,CT
horia bernea,1,1,1,Horia Bernea,SB
horia cinca,1,1,1,Strada Horia Cincă,DJ
horia grigorescu,1,1,1,Horia Grigorescu,CT
horia romosanu,1,1,1,Dr. Horia Romoșanu,IF
horia rusu,1,1,1,Horia Rusu,TM
horia teculescu,1,1,1,Horia Teculescu,MS
horia titi,1,1,1,Horia Titi,CJ
horia vintila,1,1,1,Horia Vintilă,CT
horia-closca,1,1,1,Horia-Cloșca,TL
horia-floresti,1,1,1,Horia-Florești,TL
horia-salcioara,1,1,1,Horia-Sălcioara,IL
horica,1,1,1,Horică,MM
horjani,1,1,1,Horjani,B
horjestilor,1,1,1,Horjeștilor,SJ
horjului,1,1,1,Horjului,SJ
horlaiestilor,1,1,1,Horlăieștilor,SJ
hornari,1,1,1,Hornari,BZ
hornbach,1,1,1,Strada Hornbach,B
horodistea,1,1,1,Horodiștea,NT
horodistea 1,1,1,1,Strada Horodiștea 1,NT
horodistea 2,1,1,1,Strada Horodiștea 2,NT
horodistea 3,1,1,1,Strada Horodiștea 3,NT
horodnicului,1,1,1,Horodnicului,SV
hortensia-papadat bengescu,1,1,1,Hortensia-Papadat Bengescu,MH
hortenzia,1,1,1,Hortenzia,AR
horternsia papadat bengescu,1,1,1,Horternsia Papadat Bengescu,GL
hortolomei neculai,1,1,1,Doctor Hortolomei Neculai,VS
horvat,1,1,1,Horvat,MM
horvath janos,1,1,1,Horváth János,BH
horvath pal,1,1,1,Prof. Horvath Pal,BN
horvath utca (ecet),1,1,1,Strada Horváth utca (Ecet),HR
hosasau,1,1,1,Hosasău,HR
hosok tere,1,1,1,Hősök tere,AR
hospital private parking,1,1,1,Hospital private parking,B
hossu iuliu,1,1,1,Hossu Iuliu,BN
hossu vasile,1,1,1,"Hossu Vasile, episcop",BH
hosszuaszo,1,1,1,Hosszúaszó,HR
hosszukert,1,1,1,Hosszúkert,HR
hosszumezo,1,1,1,Hosszúmező,HR
hosszutuzes,1,1,1,Hosszútüzes,CV
hosszuvesz,1,1,1,Strada Hosszúvész,HR
hostad,1,1,1,Hostad,MS
hostak,1,1,1,Hostak,SJ
hotar branesti,1,1,1,Hotar Brănești,DB
hotar branesti-politie,1,1,1,Hotar Brănești-Poliție,DB
hotar brasoveana,1,1,1,Hotar Brașoveana,SB
hotar damache,1,1,1,Hotar Damache,IS
hotar-calinoiu,1,1,1,Hotar-Călinoiu,VL
hotar-fagetel,1,1,1,Hotar-Făgețel,DB
hotara,1,1,1,Hotară,SV
hotarani,1,1,1,Hotarani,NT
hotarani-vanjulet,1,1,1,Hotărăni-Vânjuleț,MH
hotarasa,1,1,1,Hotărasa,BZ
hotare,1,1,1,Hotare,BT
hotaroaia,1,1,1,Hotăroaia,VL
hotaroi,1,1,1,Hotăroi,VL
hotarul brasoveana,1,1,1,Hotarul Brașoveana,SB
hotarul campul de jos,1,1,1,Hotarul Câmpul de Jos,SB
hotarul campul de sus,1,1,1,Hotarul Câmpul de Sus,SB
hotarul canepisti,1,1,1,Hotarul Cînepiști,CJ
hotarul capresti,1,1,1,Hotarul Caprești,CJ
hotarul ciocanesti,1,1,1,Hotarul Ciocănești,CJ
hotarul ciurgau,1,1,1,Hotarul Ciurgău,CJ
hotarul fukuschdorf,1,1,1,Hotarul Fukuschdorf,SB
hotarul maracineni,1,1,1,Hotarul Mărăcineni,CJ
hotarul palvaidahazi,1,1,1,Hotarul Palvaidahazi,SB
hotarul petrilaca,1,1,1,Hotarul Petrilaca,CJ
hotarul piatra harcan,1,1,1,Hotarul Piatra Harcan,CJ
hotarul pichel,1,1,1,Hotarul Pichel,CJ
hotarul portesti,1,1,1,Hotarul Portești,CJ
hotarul rugesti,1,1,1,Hotarul Rugești,CJ
hotarul sfantul ion,1,1,1,Hotarul Sfîntul Ion,CJ
hotarul stirbesti,1,1,1,Hotarul Știrbești,CJ
hotarul valea calda mare,1,1,1,Hotarul Valea Caldă Mare,CJ
hotarul valea calda mica,1,1,1,Hotarul Valea Caldă Mică,CJ
hotarul valea lunga mica,1,1,1,Hotarul Valea Lungă Mică,CJ
hotarul valea sarata,1,1,1,Hotarul Valea Sărata,CJ
hotilor,1,1,1,Hoților,SB
hotinului,1,1,1,Aleea Hotinului,TM
hotnog stefan,1,1,1,Hotnog Ștefan,IS
hovanyi ferenc,1,1,1,Hoványi Ferenc,SJ
hovanyi gyula,1,1,1,Hoványi Gyula,BH
hovirag,1,1,1,Hóvirág,HR
hovirag koz,1,1,1,Hóvirág köz,AR
hovirag utca,1,1,1,Hóvirág utca,TM
hoviz,1,1,1,Strada Hővíz,HR
hozan ioan,1,1,1,"Hozan Ioan, doctor",BV
hozuna,1,1,1,Hozuna,VN
hrabnaca,1,1,1,Hrabnăcă,MM
hrabovei,1,1,1,Hrabovei,MM
hrabusna,1,1,1,Hrabusna,SV
hreanului,1,1,1,Strada Hreanului,VN
hrebeni,1,1,1,Hrebeni,SV
hribilor,1,1,1,Hribilor,BT
hribului,1,1,1,Hribului,SV
hrisanti ionita,1,1,1,Hrisanti Ioniță,GL
hristea gheorghe,1,1,1,Hristea Gheorghe,VN
hritcova,1,1,1,Hrițcova,MM
hrobi,1,1,1,Hrobi,SV
huba,1,1,1,Huba,HR
huba vezer,1,1,1,Huba vezér,HR
hubert dumitru,1,1,1,"Hubert Dumitru, cpt. av.",B
hubic francisc,1,1,1,Hubic Francisc,BH
hubic lya,1,1,1,Hubic lya,CJ
hucilor,1,1,1,Hucilor,IS
hucului,1,1,1,Hucului,SV
huda lui dicu,1,1,1,Huda Lui Dicu,SB
huda lui lapadat,1,1,1,Huda lui Lăpădat,SB
huda lui stanciu,1,1,1,Huda Lui Stanciu,SB
hudita morii,1,1,1,Hudița Morii,BV
hudricestilor,1,1,1,Hudriceștilor,AB
huduba,1,1,1,Hudubă,VL
hudubaesti,1,1,1,Hudubăești,VL
hududoi,1,1,1,Hududoi,GJ
hudurca,1,1,1,Hudurca,SM
huedinului,1,1,1,Huedinului,CJ
hugel janos,1,1,1,Hügel János,AR
hugilor,1,1,1,Hugilor,BC
hugo,1,1,1,Strada Hugo,IS
hugo schwab,1,1,1,Hugo Schwab,NT
huhuloaia,1,1,1,Huhuloaia,CJ
huhului,1,1,1,Huhului,SV
huhurez,1,1,1,Huhurez,CJ
huhurezului,1,1,1,Huhurezului,TM
huian,1,1,1,Huian,HR
huiditu,1,1,1,Huiditu,VL
huiduman,1,1,1,Strada Huiduman,NT
huilei,1,1,1,Huilei,B
huitii,1,1,1,Huiții,SJ
huitoare,1,1,1,Huitoare,BC
hula mica,1,1,1,Hula Mică,SB
hula noua,1,1,1,Hula Nouă,SB
hula veche,1,1,1,Hula Veche,SB
hulpari,1,1,1,Hulpari,SB
huluban,1,1,1,Huluban,SJ
hulubaneasca,1,1,1,Hulubănească,SJ
hulubat,1,1,1,Hulubăț,VS
hulubesti-magura,1,1,1,Hulubești-Măgura,DB
hulubitei,1,1,1,Hulubiței,B
hulugului,1,1,1,Strada Hulugului,BH
huma,1,1,1,Huma,VL
humana,1,1,1,Humana,MM
humaria veche,1,1,1,Humăria Veche,NT
humarie deal,1,1,1,Humărie Deal,BT
humariei deal,1,1,1,Humăriei Deal,BT
humelor,1,1,1,Humelor,OT
humosu,1,1,1,Humosu,VL
humusului,1,1,1,Humusului,BT
huncului,1,1,1,Huncului,IS
hungaria,1,1,1,Hungaria,CV
hunia lunga,1,1,1,Strada Hunia Lungă,DJ
huniade,1,1,1,Huniade,TM
huniade iancu,1,1,1,Huniade Iancu,TM
huniade ioan,1,1,1,Huniade Ioan,BV
huniazilor,1,1,1,Huniazilor,BN
hunie,1,1,1,Hunie,VL
hunyadi,1,1,1,Hunyadi,CV
hunyadi matyas utca,1,1,1,Hunyadi Mátyás utca,TM
hunyadi ut,1,1,1,Hunyadi út,AR
hurca,1,1,1,Hurca,SM
hurez,1,1,1,Hurez,VL
hurezi,1,1,1,Hurezi,TM
hurghis,1,1,1,Hurghiș,SV
hurghiseni,1,1,1,Hurghișeni,SV
hurhuia,1,1,1,HURHUIA,VN
hurjui vasile,1,1,1,Hurjui Vasile,SV
hurmuz,1,1,1,Hurmuz,BT
hurmuz dumitrache,1,1,1,Hurmuz Dumitrache,IS
hurmuzache,1,1,1,Strada Hurmuzache,SB
hurmuzache constantin,1,1,1,Hurmuzache Constantin,CT
hurmuzache costache,1,1,1,Hurmuzache Costache,SB
hurmuzache eudoxiu,1,1,1,Strada Hurmuzache Eudoxiu,SV
hurmuzescu dragomir,1,1,1,Hurmuzescu Dragomir,B
husaiesti,1,1,1,Husaiesti,SJ
husari,1,1,1,Husari,BV
husari - huszar,1,1,1,Husari - Huszar,HR
husi - crasna,1,1,1,Huși - Crasna,VS
husi - poganesti,1,1,1,Huși - Pogănești,VS
husi-iasi,1,1,1,Huși-Iași,VS
husi-poganesti,1,1,1,Huși-Pogănești,VS
husi-stanilesti,1,1,1,Huși-Stănilești,VS
husi-voloseni,1,1,1,Huși-Voloseni,VS
husia,1,1,1,Husia,BH
husilor,1,1,1,Hușilor,IS
husmit,1,1,1,Hușmit,SV
husnita,1,1,1,Splaiul Hușnița,MH
husnitei,1,1,1,Husnitei,MH
huss jan,1,1,1,Huss Jan,CJ
hustea vasile,1,1,1,Ing. Huștea Vasile,TR
huszasi,1,1,1,Huszasi,CJ
huta,1,1,1,Huta,SM
hutile,1,1,1,Hutile,MM
hutulca,1,1,1,Huțulca,SV
hutului,1,1,1,Huțului,SJ
huwe danny,1,1,1,"Huwé Danny, ziarist",B
huzii,1,1,1,Huzii,MS
huzui,1,1,1,Huzui,DB
huzum,1,1,1,Huzum,BC
hyperion,1,1,1,Hyperion,TM
hystria,1,1,1,Hystria,IF
i agromecului,1,1,1,I Agromecului,DJ
i alexandru sahia,1,1,1,Fundătura I Alexandru Sahia,VS
i alexandru vlahuta,1,1,1,Fundătura I Alexandru Vlahuță,VS
i alunilor,1,1,1,I Alunilor,DJ
i apelor,1,1,1,I Apelor,DJ
i artarului,1,1,1,I Arțarului,DJ
i bambusului,1,1,1,I Bambusului,DJ
i bechetului,1,1,1,I Bechetului,DJ
i bisericii,1,1,1,I Bisericii,DJ
i bradului,1,1,1,I Bradului,DJ
i bujorului,1,1,1,I Bujorului,DJ
i c frimu,1,1,1,I C Frimu,CJ
i c.f.r.,1,1,1,Aleea I C.F.R.,GL
i calea bucuresti,1,1,1,I Calea București,DJ
i calusari,1,1,1,Fundătura I Călușari,TR
i capitan corlatescu,1,1,1,Fundătura I Căpitan Corlătescu,TR
i capsunilor,1,1,1,I Căpșunilor,DJ
i ciresilor,1,1,1,I Cireșilor,DJ
i closca,1,1,1,Fundătura I Cloșca,VS
i coastelor,1,1,1,I Coastelor,DJ
i conacului,1,1,1,I Conacului,DJ
i constantin argetoianu,1,1,1,I Constantin Argetoianu,DJ
i crizantemelor,1,1,1,I Crizantemelor,DJ
i elena doamna,1,1,1,Fundătura I Elena Doamna,VS
i eroilor,1,1,1,I Eroilor,DJ
i fagului,1,1,1,I Fagului,DJ
i ferme,1,1,1,I Ferme,IF
i ficusului,1,1,1,I Ficusului,DJ
i florilor,1,1,1,I Florilor,DJ
i ghiocelului,1,1,1,I Ghiocelului,DJ
i gogosesti,1,1,1,I Gogoșești,DJ
i gutuilor,1,1,1,I Gutuilor,DJ
i henry ford,1,1,1,I Henry Ford,DJ
i insula mures,1,1,1,I Insula Mureș,AR
i ion roata,1,1,1,Fundătura I Ion Roată,VS
i iorgu juvara,1,1,1,Fundătura I Iorgu Juvara,VS
i izlaz,1,1,1,I Izlaz,DJ
i lalelelor,1,1,1,I Lalelelor,DJ
i lamaitei,1,1,1,I Lămâiței,DJ
i liliacului,1,1,1,I Liliacului,DJ
i macului,1,1,1,I Macului,DJ
i magnoliei,1,1,1,I Magnoliei,DJ
i mare,1,1,1,I Mare,DJ
i merilor,1,1,1,I Merilor,DJ
i mesteacanului,1,1,1,I Mesteacănului,DJ
i molidului,1,1,1,I Molidului,DJ
i morii,1,1,1,I Morii,DJ
i narciselor,1,1,1,I Narciselor,DJ
i negustorilor,1,1,1,I Negustorilor,DJ
i nucilor,1,1,1,I Nucilor,DJ
i octavian goga,1,1,1,Fundătura I Octavian Goga,VS
i piersicilor,1,1,1,I Piersicilor,DJ
i pinului,1,1,1,I Pinului,DJ
i platanului,1,1,1,I Platanului,DJ
i plopilor,1,1,1,I Plopilor,DJ
i primariei,1,1,1,I Primăriei,DJ
